user_tier,tier_name,base_limit,historical_avg_requests,behavioral_consistency,endpoint_usage_patterns,time_of_day_patterns,burst_frequency,optimal_limit
2,enterprise,500,213.6787240538918,0.9185823777585465,0.5752626880673105,0.6222589119108675,0.3427598693271007,650.2399819484298
2,enterprise,500,167.04832207541602,0.6992975126695219,0.40762144662989486,0.4412920774705938,0.5903492621137559,626.620377558893
1,premium,150,71.32202137284669,0.29463116424280533,0.732675648588314,0.6608606660216813,0.508547275196046,56.73935849561951
0,free,60,35.33112092187092,0.3351366727469059,0.2282923920713473,0.5382356314804342,0.4410102357595511,29.086320745925512
1,premium,150,107.61173509312577,0.655717729149207,0.28221411563718707,0.29060827980689935,0.282995051382434,159.39625629897566
2,enterprise,500,296.27030543964156,0.9269005930513003,0.6153641345324566,0.7823029976723548,0.281982859192335,663.5255931736607
0,free,60,53.59596625483654,0.23498760761715215,0.3918939782912048,0.638514878150807,0.2808363172178671,29.090809298609155
2,enterprise,500,415.01555228090507,0.6106375562940419,0.3139978471321667,0.5458297479321504,0.3728209271898398,507.1922997326919
1,premium,150,87.70918330141913,0.8716523050478685,0.6720862264554589,0.4134060665063426,0.5202447342557601,190.13219530735051
1,premium,150,131.25849681523587,0.6563804618371775,0.4342837474487649,0.5882296706371825,0.25966049700702276,159.59734293196811
2,enterprise,500,264.58261034607864,0.7537614560562373,0.4644339287967851,0.3572895148467441,0.3762930911564685,577.6002065664671
1,premium,150,96.94370934888845,0.5483156439469166,0.6049672998298505,0.7003650461081568,0.1286732144946986,112.51052337326942
0,free,60,37.94570670506795,0.5546738409207146,0.34223892453512983,0.7273395261428178,0.267531765167135,56.3281338652671
2,enterprise,500,348.14284032964963,0.6954696637329675,0.13196686217148262,0.5918176903379445,0.24980275242584518,468.89697594994135
1,premium,150,65.49008699584955,0.5735090882431785,0.3739058431956074,0.582210635167975,0.2957949993541714,127.8096255451403
1,premium,150,99.3155891785623,0.36360673952761424,0.5572747288097544,0.8542425019762465,0.16969270461797645,81.37530617509357
1,premium,150,98.41776708438773,0.5441628864803084,0.330891413902933,0.5552685157826879,0.3635848054557684,88.76331004869299
2,enterprise,500,254.35752674884992,0.8192592488462059,0.7027711991188011,0.5305826493431073,0.42502233956580326,618.743563416279
1,premium,150,98.31663415199951,0.5438068634466212,0.629510131413032,0.5787781052927804,0.06828640779576695,121.94789144058535
0,free,60,33.321216294093816,0.1479077206032778,0.33332079773532397,0.46029285271766146,0.2557490184458591,4.761294203429049
2,enterprise,500,297.50577965760704,0.8728116153239432,0.42495915839334536,0.3060595566395478,0.330419666200838,717.1462157545382
1,premium,150,75.63925376338518,0.5987357428085388,0.5615870248841757,0.554598938292096,0.6375471594139522,150.6790493476799
0,free,60,51.67931194443656,0.3493435961244531,0.44410503487241426,0.8143182330357952,0.608435471001099,32.75238802253957
1,premium,150,86.48351738235782,0.6107604889951112,0.19349657698153777,0.2676849312169781,0.4234541691734651,137.20148971685023
0,free,60,45.20823185985989,0.6122229384028536,0.8371945019283963,0.42378780003001926,0.2983808957849454,55.5600405562749
0,free,60,48.16979918572048,0.42641131128199267,0.5034774218067882,0.46528671180894565,0.30392261758486777,45.28674165626433
1,premium,150,126.19529161556196,0.4778507076359532,0.33273336562907413,0.46541370136980276,0.5349992130310984,121.30054973321678
1,premium,150,104.68400602580876,0.7617199708390917,0.36203381755798464,0.7222940029087244,0.4653419022185057,165.75938756626232
2,enterprise,500,193.27958201338168,0.5996975334599365,0.5174017279407506,0.5882367775506537,0.42927404549272347,423.91743377464076
1,premium,150,78.1106079381526,0.7193230029075893,0.5428324680328773,0.2691960387378975,0.4984199025354467,151.87907744695772
1,premium,150,80.22807394782086,0.5445850343263927,0.7930971976517748,0.3897440027489386,0.35233855666460695,110.09328142784938
0,free,60,44.57057396707147,0.2041399527628274,0.4888967827356646,0.24203237098442384,0.7013160046883926,11.805319897940466
0,free,60,33.04352148526527,0.11844320631027848,0.5030790559198227,0.5091589579239207,0.6139130050859386,11.927046655121071
0,free,60,27.012803650106253,0.19816201734039224,0.456843561626428,0.4379561863566543,0.3782785580297455,12.71650618062035
2,enterprise,500,283.630923689092,0.6567529328286433,0.2816097908956423,0.45128395320082465,0.4903706002626222,494.81214747251806
0,free,60,42.073258341936416,0.2571468253740276,0.590782886161409,0.322982906517437,0.3262492137031458,13.79968624799415
0,free,60,58.35580437856084,0.5552303382849222,0.771131797465751,0.47734003586906365,0.27198772225901713,52.0580256328564
0,free,60,61.56915263842885,0.49997156192482806,0.25819339251729984,0.39375861941704393,0.3940629778181608,31.728359517687977
1,premium,150,133.15894758624597,0.5802204337291871,0.5303472081611204,0.6517098642323285,0.5501516010728001,131.26481809985964
2,enterprise,500,369.33714922085807,0.7277682797614407,0.7237373929873084,0.829941419384539,0.47228604487460873,590.4356421590779
1,premium,150,88.96878747890294,0.7948630009417585,0.571323455809246,0.5394161584118441,0.5062289670903029,169.73303649675364
1,premium,150,134.17558940052317,0.5423102884240266,0.4149048512900748,0.3099146664201441,0.27785040984232456,111.12446117505387
1,premium,150,88.18269319509925,0.672089653879743,0.32516637110048374,0.4831822373290748,0.4405207178087621,153.07354978434077
2,enterprise,500,300.4830367629899,0.7108314218873286,0.5893210965842338,0.3265576670878003,0.2849705214023039,511.0042781959149
0,free,60,35.895784966171,0.5768035206614387,0.08398180072832674,0.5765039839651976,0.47077694205578274,53.14744787861612
0,free,60,48.48660952172223,0.47867690968679594,0.3158465611608836,0.6953745700246173,0.09204239212345026,45.88670952350775
0,free,60,45.43045894308136,0.3220771858783059,0.6486113323413937,0.41280628562548766,0.2334446917264477,24.43580716317233
0,free,60,39.882568479784354,0.29427567089041207,0.5362042907104824,0.6389330888859344,0.5508174800778343,29.451329183176146
2,enterprise,500,284.0641375028188,0.8298365084635869,0.8366173451808494,0.4265307588964706,0.3192711268676565,637.4558077770084
2,enterprise,500,465.05209030879735,0.5489355487087849,0.4323308128613566,0.48826884163107287,0.36530631810217284,470.9134090383303
0,free,60,61.14597619455782,0.445084291283337,0.8386386498691711,0.6996982473750736,0.30787440186282794,44.49613531936495
2,enterprise,500,476.1402549936115,0.8032755918335819,0.5513387771157827,0.4563972224600375,0.5754845785105429,550.9175374280077
1,premium,150,132.66380899391618,0.863372018930572,0.781632243038301,0.47001453912124236,0.14465173148505675,224.45304200088844
2,enterprise,500,305.27441842380887,0.9763047215445886,0.760990844684754,0.32612198475952164,0.49333267297029787,832.4155719252469
0,free,60,52.18257922619726,0.208978644727882,0.5545730479476947,0.38277488829870876,0.46614991520888627,17.759155365124883
0,free,60,34.981251987254524,0.10160142996132944,0.5538035506618985,0.563581137920393,0.39251802952757137,13.182236261986647
0,free,60,41.44694213193085,0.7312139497702911,0.563429012882786,0.5558915922681051,0.5739574897705352,66.38201828467916
1,premium,150,50.0,0.48696460346866305,0.6677199939534421,0.6659492335382913,0.5300325271980945,114.85418890703674
1,premium,150,59.12199160751611,0.601622789493859,0.5491941386484978,0.5815078498595672,0.4325617615998189,143.6795660979653
1,premium,150,90.87469247775664,0.7400990474899277,0.6929040082223126,0.40886066821295386,0.5580816570215147,149.02285563630457
2,enterprise,500,415.90985818616736,0.859784815610424,0.34481824113578563,0.4304443594317589,0.6622806186483563,652.4670741448647
0,free,60,45.15336192666128,0.33405414558282975,0.35780194087946204,0.5978984638825843,0.42849033728398406,26.401929984983987
0,free,60,49.19560546862825,0.5065287437849924,0.186473838112768,0.6790244561798361,0.548292342618786,40.65175763420221
2,enterprise,500,308.51954144020556,0.6220422567982173,0.5197629503293308,0.5260565381756805,0.3396019991072977,452.3445509313124
2,enterprise,500,277.7979849619977,0.931958879916627,0.17723714255028586,0.6023801174508702,0.08860387930960933,737.0843832164855
2,enterprise,500,349.5180440848619,0.7567584663162873,0.7950286565757058,0.5634682443236495,0.2274829468143982,479.65776824373654
1,premium,150,95.29465350716964,0.8256927277893591,0.5357148004619596,0.3397160799268575,0.41457898557146444,192.46815145715155
1,premium,150,65.66323022330656,0.7399693755306187,0.6828808617409162,0.5264890014382263,0.3644588847359143,156.38271128534024
0,free,60,34.25814931983625,0.4928062765481978,0.5753117948185144,0.5926595600841227,0.6999765966175946,49.558525735671495
2,enterprise,500,226.2671948980215,0.9620186718678162,0.7026203758887507,0.6444310139346769,0.6879485899167453,792.2554470592287
2,enterprise,500,219.12281304609505,0.7590346538386318,0.4611066458788274,0.5302897768212251,0.34648430831353494,525.383671477986
2,enterprise,500,337.56138771456574,0.8910368978454835,0.6470981280501434,0.5934423227266736,0.3854381566946045,606.9365833923243
2,enterprise,500,327.3916525691986,0.5403274628148146,0.44169486502134897,0.3386230401075764,0.2051649115216945,428.7484335192271
0,free,60,32.60741275515959,0.5239354094072388,0.5599360913490039,0.5792321379674041,0.48654659166916253,43.3669636453072
1,premium,150,114.93869191158299,0.7777846890780853,0.36932234102762856,0.5093314197330111,0.10944720655727412,163.1770440168896
0,free,60,27.47393600788008,0.14057021585687338,0.2596367706600443,0.19424249311440353,0.36423351155386174,22.65121674626458
1,premium,150,139.16661935106168,0.4750695216122223,0.6212349862177511,0.5082628039181472,0.4182814041498763,94.55554785053837
0,free,60,40.03962181121075,0.21217637422223062,0.211163576322713,0.5846086843590265,0.6337898845476917,27.673799063726477
0,free,60,46.192761899380926,0.5938943909252222,0.47724782622516443,0.5374323391632592,0.28126890612310584,38.874737377229074
2,enterprise,500,244.3745035856777,0.9558879050015571,0.44157802450766453,0.32558953691078113,0.4095165094247426,664.1081584354297
2,enterprise,500,301.0885770568138,0.7677501469616046,0.5039009652127372,0.721202947597983,0.502857302849586,543.0846578654106
2,enterprise,500,228.87492353422837,0.8310032525791947,0.34112072488394657,0.6792451536033328,0.5247183642151313,628.1328464907834
2,enterprise,500,335.1185357560778,0.883794173746195,0.3868842321461417,0.3801783716485684,0.33612922673234524,649.53960711473
1,premium,150,50.0,0.6332377110953274,0.5977719032659305,0.6129900819761025,0.09525487967520777,153.7454024677418
0,free,60,19.03085820774821,0.30588453365129903,0.18797858682166835,0.17915686391950017,0.21786310157672945,22.413957018324364
1,premium,150,155.3493606863805,0.535410323934983,0.25727050980211685,0.5236205081223726,0.2992771070191756,135.8961088882378
1,premium,150,112.19462533745644,0.6716640654631045,0.23111815452046502,0.5617404554872307,0.6029196836980009,137.4246688121263
0,free,60,38.8117915727092,0.27804843353987185,0.3483629307320374,0.2973387624312361,0.5629146178702288,15.164239674466769
2,enterprise,500,118.3055742915729,0.9189286418190932,0.4880388552815535,0.34271328469191614,0.24011783279313603,704.6557259341171
2,enterprise,500,346.4072406428892,0.6445939508285031,0.5380607802063055,0.5674776434812719,0.6507179504297432,425.00941754296105
0,free,60,36.74392113826065,0.5629755225681015,0.4764730848003654,0.3570015931014715,0.316013453269208,55.79134356330122
1,premium,150,80.08760660203168,0.9659826840511154,0.6723927865954358,0.6302139368885744,0.46218064264163944,214.53194802690567
1,premium,150,88.51134145434737,0.6989286353888173,0.2702215372969065,0.33750310377581455,0.5400687155037532,171.92756700158054
0,free,60,53.61045597659923,0.3408089592368412,0.4951533713150887,0.30094716267745325,0.6159020219938717,38.25568500950201
0,free,60,24.887275223334335,0.37912634365028314,0.4794998850085994,0.41996029386104955,0.49700595614336596,39.07750846629592
0,free,60,54.75133657032921,0.39043759687059354,0.41559532436378255,0.34669822244161963,0.3910892127800691,32.9265643885984
0,free,60,31.195771312077103,0.38396249924393583,0.6010496877174388,0.7386766590249847,0.2573994803710324,26.7453818207175
2,enterprise,500,191.61904886729423,0.893361905479571,0.6070745457917025,0.7954804892085023,0.3034035057199858,600.4043000964404
0,free,60,34.15825848394826,0.37010244184333596,0.5803717783731653,0.4497017154619708,0.35595311460172413,24.131205608583926
0,free,60,40.51552217432763,0.6797344604078794,0.4013567446907589,0.36188404129991697,0.18497520187193284,55.77151775607677
2,enterprise,500,352.61820817580536,0.9217657278983126,0.6370333708727031,0.6609712804113459,0.22489482057931218,742.8808176577606
1,premium,150,127.24145381518557,0.8016804090818983,0.6866823664824988,0.5964936306280236,0.549948320990478,164.29657643493675
0,free,60,41.06872306210647,0.27009404295643885,0.4050696908278583,0.2803685785623977,0.34122646453559496,28.096805808351082
2,enterprise,500,354.6297839576637,0.8008337583759912,0.4192116277168021,0.6655762856395053,0.5022242337880534,635.4238159460599
1,premium,150,109.8733434901969,0.3597281030261835,0.5789780959574419,0.41943744500875335,0.42999148881367466,53.378753880758055
1,premium,150,90.45356933017749,0.5428433505207819,0.6879189103334363,0.47664752314739506,0.5835001271004375,117.07239566184658
2,enterprise,500,360.37890707317587,0.6569405636545808,0.7404666424914548,0.5465358823871052,0.5311349474261415,399.39309744175256
1,premium,150,126.04092570732172,0.4459357209009972,0.25925396893905467,0.5779947884289719,0.3158116432896732,64.0322751308288
1,premium,150,68.91589241872022,0.6997445320516043,0.7191676576051281,0.16118724257537106,0.38956272757298765,158.331390802548
1,premium,150,136.37550124230347,0.823817536006715,0.658746410912674,0.7463159229397329,0.42852670379361457,195.01074528001183
0,free,60,47.93202967989009,0.505023832380677,0.6618925947299982,0.3101876917602014,0.09837947178792718,58.28196655153772
1,premium,150,97.21437048672685,0.6292306310757947,0.6638831800664546,0.1897700591327212,0.16211920319569656,166.2342809433902
1,premium,150,116.29737731722622,0.7028988878463748,0.4456720785822257,0.5769322554159321,0.3285953428102554,140.8462626105786
0,free,60,47.58027378760471,0.14362215763778285,0.4394827741638833,0.6412004903863967,0.5885273892419405,10.26460550370099
2,enterprise,500,384.677899752567,0.5241826077157073,0.6398463200260127,0.5264241938609897,0.3836677934961562,393.76784640481935
1,premium,150,93.4559400922177,0.8994692751800095,0.3284397770838261,0.6750349191964023,0.3424852512946103,182.89836404153527
0,free,60,57.04129629532842,0.17491089524855694,0.3792702951289682,0.7597422168557036,0.5711614815714083,11.202018823759788
2,enterprise,500,352.0962603128057,0.798362028781367,0.35132574750659834,0.5762433994040588,0.4191674861366757,610.999633647152
1,premium,150,83.04605884622781,0.8945563768721911,0.6062161114798382,0.7828015866941462,0.510081643598449,194.51283363008602
1,premium,150,53.313984312547504,0.7844607477167057,0.34384661065478567,0.5125793041409517,0.3720605171255089,185.06053175333278
2,enterprise,500,275.5319418531362,0.7331323644359314,0.7063193804673339,0.38515321814987047,0.5281741772663859,532.261733236515
0,free,60,35.22997511579405,0.5354069823662552,0.9240097114203517,0.6202090787412469,0.5993676949749043,44.08535755206305
0,free,60,33.073203207204,0.3428542893579215,0.2927279592677435,0.25197544602410843,0.1833418146689641,34.958604548516135
2,enterprise,500,348.7908089857875,0.862802311995064,0.3776349939961948,0.3738305158732718,0.12062393929105142,619.3060591805979
0,free,60,60.57463990890467,0.3339539468450113,0.3270595341232463,0.5888711185109633,0.3578497224600384,33.77248994829262
0,free,60,53.04602703347325,0.5438965814386371,0.2617493448483701,0.349870697804769,0.465767187978643,57.61970540403761
0,free,60,34.96115566378384,0.5077106720262697,0.7339483347792336,0.5913943496256318,0.33043728197664435,44.4909472511752
1,premium,150,112.88122226218766,0.7327164048198238,0.36530100364066836,0.40392174964778266,0.1926061416663117,168.88811958246134
0,free,60,45.092265179516126,0.2943448202690154,0.5311293828428381,0.16996405825998925,0.36046152180752833,28.779281755352525
1,premium,150,85.75434606330774,0.839518239903777,0.5626113494497592,0.7739869278026454,0.5035309118684309,188.74710067892767
1,premium,150,142.08292931742102,0.8860217069856735,0.1595992914159668,0.33993808184048024,0.52251838044484,209.28322812453214
1,premium,150,82.51247933464748,0.7449197683432592,0.28616416052922794,0.48015296168848803,0.2325370035810179,150.21770157197153
2,enterprise,500,354.78752369947017,0.8449162369561929,0.4091690955582257,0.8862426298462349,0.37029388909377936,699.9156686267967
0,free,60,50.621148004639736,0.5381091123747422,0.3056299569847608,0.5736380754886348,0.2727987415741837,48.974937845636376
2,enterprise,500,366.9578430505085,0.7074079463491272,0.6930629151941615,0.1988216926653684,0.3447477835312069,526.7291627984254
1,premium,150,89.65007261097816,0.6640860512475569,0.5854548126544225,0.612172587642565,0.27530724608380636,155.98594899400433
2,enterprise,500,432.4277763129671,0.6710075647805248,0.7511097139166462,0.6174292491671985,0.14218294067484843,424.62153512175104
0,free,60,43.53820297511314,0.40202899649566165,0.3588781368396296,0.29776809205537264,0.6797111002453629,39.64203485982002
0,free,60,27.035616244150056,0.14016454277946666,0.7135540841317229,0.5522418476810826,0.3456468217659625,20.171736402707957
0,free,60,38.473901675614606,0.5354533100386686,0.33496708469742054,0.3954576239703299,0.3368211222839939,63.06145700264044
2,enterprise,500,193.47679236429536,0.7599119442753233,0.23531249791148526,0.6071441772658855,0.602984970331168,684.9564570424054
2,enterprise,500,272.41723020960706,0.6276116666553687,0.5517799025633802,0.5558289889552918,0.522372309267424,489.49599561318905
0,free,60,53.47121182342627,0.0820430953835007,0.40643422597906453,0.3416331454687796,0.1838819956397453,12.957932756101162
2,enterprise,500,320.0034162130172,0.7938169495025672,0.3799326355123386,0.3805656013137112,0.5836529135699197,492.7112820166196
1,premium,150,54.64736443475392,0.52960556302012,0.2851365211589161,0.5003248400870293,0.36316159174003415,104.62682084982376
2,enterprise,500,213.3330682386914,0.6865994590436911,0.44026421200910965,0.29971137651955126,0.1839107539612439,464.99009980427223
1,premium,150,106.02519516043321,0.4498008288004353,0.7481354288271682,0.5123175915450844,0.3413300984567214,102.44204192856171
0,free,60,39.55220776445116,0.2963720788476582,0.4518804717504827,0.72369241405736,0.42806432762457547,24.368941587024445
1,premium,150,89.44904508823738,0.6015117188804965,0.4833642091867157,0.5064254051236226,0.0934941583403003,134.50326288143907
2,enterprise,500,458.473964304512,0.6011058808361818,0.6513977048902485,0.5172630966893864,0.6978883101117644,479.51809924853734
0,free,60,40.27458382991207,0.12737297583496726,0.6564723592711614,0.22723669216385378,0.3947684592100238,6.488424814991544
0,free,60,38.895704792642356,0.18256575121279284,0.478812478276402,0.10975708766003715,0.5224641942709456,14.950342375990825
2,enterprise,500,172.76949867380176,0.8215055532564766,0.3410058974830062,0.2999571425718989,0.4053835990944832,630.246850105763
2,enterprise,500,282.49023675875605,0.736408433596888,0.8260152886736549,0.42819902991855624,0.24231910449387495,524.7721678153604
1,premium,150,50.0,0.829241680365517,0.557137184853206,0.4216337485155217,0.6004176439591665,195.41503981901377
1,premium,150,118.57780220309954,0.7039113886562738,0.5996246210561811,0.6623260209996961,0.20052511483839394,170.4254762164149
2,enterprise,500,242.59093404085738,0.9659642774726191,0.7598404384163137,0.42452588504443095,0.4487102085339761,736.6386193689018
1,premium,150,93.5320678000138,0.6772893897280656,0.6036848380389694,0.48917426120593016,0.13358031826393993,167.75750657207988
1,premium,150,112.89308865714932,0.8610489754532756,0.47671184230524716,0.16584568863105495,0.3124291443510379,202.70252895092443
0,free,60,26.626883428544872,0.8734632728095989,0.3427440831046789,0.4134009229308951,0.7361452560829851,89.2348324803277
0,free,60,40.098760626400214,0.19209456077734544,0.3597222710017053,0.328392066421772,0.5731204340676321,16.396582698173034
2,enterprise,500,559.0029510847573,0.9328984438760366,0.8013895698932721,0.18529271145339254,0.8364189480021336,679.8380427634293
1,premium,150,112.63407585539542,0.38690224670560625,0.6276138693459419,0.42330074916712035,0.27166583192868005,77.54697760487164
2,enterprise,500,261.19573821504065,0.8700231879643054,0.6078306810345778,0.8455427592004118,0.2705382817199545,736.0979756062475
0,free,60,26.110594809369452,0.4554092167936315,0.40877815356925895,0.5046519536295265,0.3863291069201448,42.626594673507014
2,enterprise,500,356.00378928561815,0.8194706826426982,0.6471880184076076,0.3349611203893597,0.3694529582742509,556.8199692541698
0,free,60,46.84473709169755,0.43952413685403724,0.41545202268393905,0.27037355736745755,0.11950586533792186,34.24268394560785
2,enterprise,500,361.0319126023197,0.8568109217919002,0.7790828072744385,0.3197057750437715,0.3204537586261268,588.2360925022881
0,free,60,41.63925953433372,0.30292054650447814,0.7269388773433477,0.3802841083919896,0.36288568578407426,29.17546937229179
1,premium,150,105.7060630097437,0.5807723533964297,0.1883710272934487,0.2923008820221818,0.33538221124974604,129.85645810632963
2,enterprise,500,155.2430004053006,0.8596283598327628,0.7438331701454427,0.22555547719796526,0.38342877272221443,659.8547292528599
1,premium,150,100.23821569069715,0.6448982661986464,0.3863033678369672,0.7683762790719155,0.5275950931646968,128.1754310561224
2,enterprise,500,337.2195042295938,0.9109249462412684,0.8208836808729645,0.5609678475982078,0.35992837050006576,698.6941550861563
0,free,60,50.058719687416215,0.5260816133684726,0.4355114983676712,0.4283934156444544,0.4387989250904027,47.446503687969845
2,enterprise,500,193.45582604494143,0.7943803810820022,0.1374680101356712,0.4887132204102995,0.7248435474087893,641.132251796491
2,enterprise,500,172.68617552655115,0.9106219064269069,0.48351915732572665,0.16649703119149237,0.12041850980577402,690.9056141677916
1,premium,150,108.65279305591946,0.6171441354055905,0.4007699561633914,0.7441899644776009,0.4047907292741132,169.0378808798356
1,premium,150,119.40124239988452,0.5839915560160346,0.5487503999262315,0.7130729796622285,0.28086526330516043,130.14141243173324
0,free,60,51.01074386893103,0.6625585164094524,0.5396490546064372,0.4211209372192817,0.3633057429749071,49.63542210120359
2,enterprise,500,296.6547552548388,0.7757183495951749,0.5255139243596575,0.1682368675496682,0.30982868502907196,596.5840777276916
1,premium,150,123.05271993202396,0.4247646537753953,0.5014454231455725,0.4192652477586533,0.339362250040979,92.2930574870176
1,premium,150,119.51777859891229,0.47489707230646344,0.4860935514624944,0.46072512072346705,0.40856612290730504,123.55474769459099
2,enterprise,500,242.98936371048285,0.8078592576360082,0.6658154073138964,0.4352919455156608,0.47199683825598016,552.7419910044341
2,enterprise,500,279.8321972488889,0.4865728239598364,0.59527414481474,0.45718811381286073,0.36949962163537825,412.7751965169256
0,free,60,55.711337820865324,0.3270333508581701,0.33622387203532245,0.6370016473215798,0.24172243860045015,32.449121856661485
1,premium,150,75.97088495365088,0.6365741990552193,0.6123043988331905,0.3161718821482059,0.21328057292215435,128.92968773090783
0,free,60,56.91360161239998,0.6436415571816918,0.6740791533081429,0.6421060443157877,0.46112811556601513,73.56388373092032
1,premium,150,120.2652902647755,0.4220648723870205,0.6462031394012315,0.4003208771370874,0.2233329352550235,106.28478338418662
1,premium,150,78.34364395427252,0.37185105588958245,0.39265062213469265,0.2665094984815654,0.33948198202294744,112.57548849128418
1,premium,150,125.9076407986492,0.7102538881091874,0.5661330057609805,0.7846262381427863,0.5485652281333007,155.5573793719854
2,enterprise,500,218.17883030396465,0.985694001012465,0.6713611210194327,0.5416069290007817,0.441531673320038,766.9110997189987
2,enterprise,500,247.31359701757793,0.664036197353154,0.7261627253258631,0.40555800344840426,0.4580819786234156,570.9812404019002
0,free,60,41.824733329800246,0.15710158883248054,0.5830377765889523,0.40549062527734464,0.2562221074973113,26.89224774672403
2,enterprise,500,309.5381827626025,0.7002249105098539,0.37576791345206656,0.5008109672189544,0.5074501170471067,555.2713090428966
0,free,60,30.687474589596277,0.49891983958516595,0.25231568828345424,0.76586826673948,0.40919146711204907,46.63610113634178
0,free,60,25.242702499326615,0.17600203886104288,0.6297206628445225,0.29216706785226726,0.4144775758570838,10.688179736801871
2,enterprise,500,303.1634016178915,0.8250577044768561,0.5888177055158014,0.29471776134398064,0.2586543555052793,619.6540248802904
0,free,60,51.42407597295205,0.4949529737575105,0.6101447829759803,0.834175375315457,0.2970256286586732,39.816342847152455
1,premium,150,119.85844517989241,0.33691540486190646,0.3729912687019679,0.6002572203747607,0.5032869471934712,69.34401739909208
1,premium,150,100.83829537292002,0.7733381222287303,0.4941380254944458,0.3566304005824269,0.5855601388296977,166.88948190711454
1,premium,150,105.02844653766542,0.8681046327185122,0.5559130580022101,0.4336231505138495,0.4141258411136871,176.63850932156518
0,free,60,46.326833769689785,0.31696439454451775,0.33766960916212985,0.3572988641187274,0.5482643806473563,31.167116573829713
1,premium,150,81.65071335385268,0.7421037087041286,0.37031101255332255,0.3726634134489109,0.4798399348402806,170.94845675391375
0,free,60,52.883954932194484,0.2674251092641032,0.7034882821428632,0.8474806496022906,0.13259505525192794,23.17798428278267
0,free,60,31.121036483082634,0.4853733798607484,0.5679136345145371,0.21930485101871056,0.301078961002173,31.329344532979967
0,free,60,38.153303097836584,0.5440687422731564,0.49622253419376683,0.2513474334851231,0.2885502494121658,44.065114018203694
1,premium,150,159.57338648119202,0.6922973247580277,0.49588303656447197,0.8155252612448197,0.6654717710514421,157.58636370888976
2,enterprise,500,307.1781640863724,0.8135984052852193,0.5524528056231944,0.5288921463624736,0.37516699721861696,541.9417196884214
0,free,60,52.69953488955102,0.23245195841801006,0.6955365802158289,0.45557607818287454,0.2231257079606023,23.47415095109468
1,premium,150,132.24223750662514,0.5019178636589111,0.5175483345765249,0.32186282988782094,0.5167404506919484,119.81300214080392
0,free,60,35.49713152898826,0.4866915774313159,0.4926899207996738,0.617968319645054,0.10130701275247536,45.17352858804997
0,free,60,45.2267721371861,0.5901996694965936,0.5136018424793468,0.5904797919441374,0.23185313279294023,66.47530118113374
1,premium,150,98.47617894316325,0.405872109413812,0.44898690145931713,0.5848081541487483,0.5482314657150696,117.4949865597284
0,free,60,40.43764772350096,0.5086161751264483,0.45564219111630816,0.5555444564264315,0.6840160774498996,45.51350099447552
0,free,60,33.83086491645441,0.2841275379224502,0.5576594519140617,0.3122650808340007,0.44543694260784317,30.8689962949352
1,premium,150,99.3311463623881,0.5534723641457623,0.15106937408797358,0.673168196836541,0.6477554828779367,124.80141431100743
1,premium,150,93.38397196597934,0.5131959569072516,0.4015115963575643,0.6275785986304715,0.1727268935947008,98.65429961536802
1,premium,150,93.49531773718554,0.8526824836757998,0.639366382993752,0.3933625393590079,0.3281985388564386,191.9373581400652
2,enterprise,500,249.98724395986108,0.8290003165133245,0.2990065618406915,0.48335986966041605,0.48313641176071537,618.1277731177104
0,free,60,57.635193328176996,0.1467408786144441,0.5711718541784624,0.7167290854204045,0.13243271498002276,9.104291899019715
1,premium,150,54.734393655388935,0.48984377103932275,0.8971021678067163,0.8065557806881831,0.3038942153050796,92.1407267186598
0,free,60,39.015561919301106,0.5989661321120042,0.6777422606922945,0.46098826460167375,0.45131978042998094,55.83093017665622
1,premium,150,134.9851031449645,0.6541545355204116,0.7887306922446818,0.6922327347881746,0.3991642555827371,134.36589619071185
1,premium,150,80.73612630693773,0.6964209608546236,0.1796842005157494,0.4975043292333151,0.31614346316564546,143.44279076605173
2,enterprise,500,318.78424072711664,0.6986093426683918,0.3335661153061861,0.507603341386729,0.6251661592376592,474.62074528693546
2,enterprise,500,388.4696970395554,0.8251000768176666,0.51426078261907,0.35115503624279604,0.35129501320681694,540.9952998476988
2,enterprise,500,426.55034894002995,0.53361915752943,0.5994089824854745,0.5076474249885117,0.31856212249412164,415.0139812968351
2,enterprise,500,285.2741764692315,0.7123804806587011,0.37739432348238566,0.5535021614942164,0.5832417260531219,478.38477509224595
1,premium,150,85.56393263328393,0.7408869715924626,0.30398660745137474,0.42948584075758334,0.32324029365448564,175.34988893502748
0,free,60,42.01666247486776,0.14619820478788179,0.6439389115798579,0.5787306881180239,0.19973130720974544,14.210480498391378
1,premium,150,68.97930072027611,0.2751186392287613,0.2594567772562166,0.416655469418683,0.2249178265728431,73.65203425595368
1,premium,150,60.42968423380427,0.8476779819792459,0.31578425334575977,0.7100179591735681,0.14991021015220635,202.17458357009127
0,free,60,29.59965472127795,0.17569261121480262,0.6952927919163522,0.5080132777885321,0.5229675164483231,13.526470478158533
1,premium,150,100.08024761621738,0.7348377915228216,0.20528217022060374,0.5995524648912114,0.6051839072402141,176.87657282597223
1,premium,150,124.1341174893738,0.7246702797533551,0.4731044284060678,0.5867788882085871,0.750667928494099,168.44171425152177
2,enterprise,500,329.7961556164456,0.6894869227207525,0.6583446760521273,0.3003419460334258,0.5561191920378794,448.2532366354247
